theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	20	13	0	neg	0.948394844421464	0.0215943689789881	0.10001847	5.6064537998e-05	0.93060996827173	0.0216863118241914	1.35070388671387e-05	-2.7004897135635e-05	0.952282782237653	0.1	1.0986328125e-05	-5.29184171507027e-06	0.930609591458766	0.0216827524394447	2.64682036614316e-06	0.952289698876862	0.0216801074180958
0.1	20	13	0	pos	0.947432719214405	0.021727341606034	0.10001847	5.6064537998e-05	0.93060996827173	0.0216863118241914	1.35070388671387e-05	0.000226863584982155	0.952536650719771	0.1	1.0986328125e-05	4.44558694894924e-05	0.930609591458766	0.0216827524394447	2.64682036614316e-06	0.952339446588066	0.0217298551293004
0.1	20	13	0.3	neg	0.952769747082854	0.021553458062747	0.100018845	0.00037703964119575	0.930609975922237	0.0216863841194746	9.08361911100502e-05	-0.000181610641773435	0.952205585591048	0.1	0.000332748530191684	-0.000160276712352124	0.930609591458766	0.0216827524394447	8.01656000526154e-05	0.952212232785911	0.0216026413271452
0.1	20	13	0.3	pos	0.94892717869595	0.0229656149365334	0.100018845	0.00037703964119575	0.930609975922237	0.0216863841194746	9.08361911100502e-05	0.00152568036296143	0.953912876595783	0.1	0.000332748530191684	0.00134645762102813	0.930609591458766	0.0216827524394447	8.01656000526154e-05	0.953718967119291	0.0231093756605255
0.1	20	13	0.9	neg	0.937957132715715	0.0104003174704551	0.100026145	0.0466855194708517	0.930610124852104	0.0216877907590458	0.0112474506799262	-0.0224872565806037	0.941058109710472	0.1	0.0462007874951554	-0.0222537732128732	0.930609591458766	0.0216827524394447	0.0111306693084983	0.941169239993836	0.0105596485350699
0.1	20	13	0.9	pos	1.14842182559918	0.221791828766354	0.100026145	0.0466855194708517	0.930610124852104	0.0216877907590458	0.0112474506799262	0.188911648826741	1.15245701511782	0.1	0.0462007874951554	0.186950194444188	0.930609591458766	0.0216827524394447	0.0111306693084983	1.1503732076509	0.219763616192131
0.1	20	14	0	neg	0.950365336962835	0.0216117711667792	0.10001333	5.05742817085e-05	0.930609863408783	0.0216853212810643	1.21843292232016e-05	-2.43603768802195e-05	0.95228300864219	0.1	5.4931640625e-06	-2.64592085753513e-06	0.930609591458766	0.0216827524394447	1.32341018307158e-06	0.952291021387536	0.0216814299287703
0.1	20	14	0	pos	0.952776543905092	0.0216804680226158	0.10001333	5.05742817085e-05	0.930609863408783	0.0216853212810643	1.21843292232016e-05	0.000204647416459528	0.95251201643553	0.1	5.4931640625e-06	2.22279347447462e-05	0.930609591458766	0.0216827524394447	1.32341018307158e-06	0.952315895243138	0.0217063037843726
0.1	20	14	0.3	neg	0.94185632181975	0.0215407177347785	0.10001871	0.000259832936699	0.930609973168055	0.0216863581779894	6.25988138006482e-05	-0.000125155079816349	0.952233775080028	0.1	0.000216286544624595	-0.00010417986302888	0.930609591458766	0.0216827524394447	5.21076400342001e-05	0.952240271675216	0.0216306802164501
0.1	20	14	0.3	pos	0.952393777462994	0.0224817989910384	0.10001871	0.000259832936699	0.930609973168055	0.0216863581779894	6.25988138006482e-05	0.00105140671128119	0.953410336871126	0.1	0.000216286544624595	0.000875197453668284	0.930609591458766	0.0216827524394447	5.21076400342001e-05	0.953219648991913	0.0226100575331472
0.1	20	14	0.9	neg	0.937654620649632	0.0109116844239244	0.100018175	0.0444750751435872	0.930609962253331	0.0216862547511128	0.0107149116007123	-0.0214225403836389	0.941588588221518	0.1	0.0438907481203977	-0.0211410845522295	0.930609591458766	0.0216827524394447	0.0105741358430734	0.941725395189055	0.0111158037302886
0.1	20	14	0.9	pos	1.15470548677807	0.212451009369663	0.100018175	0.0444750751435872	0.930609962253331	0.0216862547511128	0.0107149116007123	0.179967147678714	1.14297827628387	0.1	0.0438907481203977	0.177602684721979	0.930609591458766	0.0216827524394447	0.0105741358430734	1.14046916446326	0.209859573004497
